username,content,timestamp,replies,retweets,likes,url
@tv9gujarati,"11 Dumpers Seized for Illegal Mineral Transport in Surendranagar | Gujarat | TV9Gujarati
#Surendranagar #IllegalMining #BreakingNews #GujaratNews #HighwayCheck #MiningMafia #IndiaNews #Gujarat #TV9Gujarati",2025-09-18T16:35:52.000Z,0,0,0,https://x.com/tv9gujarati/status/1968715606104146365
@GulistanNewsTV,"Crackdown on Illegal Mining in Budgam: 02 FIRs Registered, 24 Vehicles Seized
#BudgamNews #IllegalMining #PoliceAction #KashmirUpdates #EnvironmentalProtection",2025-09-27T06:24:39.000Z,0,0,0,https://x.com/GulistanNewsTV/status/1971823281138233385
@SachBedhadak,"#Sirohi : अवैध बजरी परिवहन पर सदर थाना पुलिस की कार्रवाई - 
गोयली गांव से जब्त ट्रैक्टर-ट्रॉली, नेताओं की सिफारिश नकारकर खनिज विभाग को भेजी रिपोर्ट।
@SirohiPolice
 @Dmsirohi
#Sirohinews #IllegalMining #Rajasthan #SachBedhadak #Jaipurnews #RajasthanNews",2025-09-30T17:20:14.000Z,0,0,0,https://x.com/SachBedhadak/status/1973075426307170705
@NewsTamilTV24x7,"#BREAKING | தேனி மாவட்டம் பொட்டிபுரம் சுற்றுவட்டாரப் பகுதிகளில் தொடரும் மணல் கொள்ளை..!

#Theni #SandRobbery #SandTheft #IllegalMining #EcoDamage #TamilNews #NewsTamil #NewsTamil24x7",2025-09-19T08:15:23.000Z,0,0,0,https://x.com/NewsTamilTV24x7/status/1968952046868152362
@tv9gujarati,"Surendranagar: Mineral Mafia Clashes with Officials, Seizes Dumpers Back | Gujarat | TV9Gujarati
#Surendranagar #MineralMafia #BreakingNews #CrimeUpdate #IllegalMining #Gujarat #TV9Gujarati",2025-10-09T13:52:08.000Z,0,0,0,https://x.com/tv9gujarati/status/1976284548443852948
@JagranNews,"हापुड़ में खनन माफिया पर कसा शिकंजा, SDM के एक्शन से मचा हड़कंप

#IllegalMining",2025-09-17T07:00:01.000Z,0,0,0,https://x.com/JagranNews/status/1968208304016068889
@News1IndiaTweet,"#Chitrakoot 

जनपद में बारिश थमते ही मंदाकिनी नदी में बालू का अवैध खनन शुरू 

मंदाकिनी किनारे अवैध खनन का वीडियो सोशल मीडिया पर वायरल

वायरल वीडियो पहाड़ी थाना क्षेत्र के लोहदा गांव का बताया जा रहा है

#Chitrakoot #IllegalMining #MandakiniRiver #UPPolice #BreakingNews",2025-10-08T05:24:23.000Z,0,0,0,https://x.com/News1IndiaTweet/status/1975794381492736325
@DMPR_ZA,"Purpose of today’s Mining Industry Briefing Session led by Minister 
@GwedeMantashe1
:
 Tackle Illegal Mining
 Unlock Critical Minerals
 Advance Transformation in the sector

#DMPR | #MiningIndustryEngagement  | #KeyIssues |#IllegalMining | #Transformation |",2025-08-29T09:07:13.000Z,0,0,0,https://x.com/DMPR_ZA/status/1961354944318972123
@1stIndiaNews,"IPS अफसर से लेकर पत्रकार तक… माइनिंग माफिया सबको कुचल रहा है! | IPS Anjana Krishna | Ajit Pawar

#FirstIndiaNews #DSPKrishna #ajitpawar #ipsanjanakrishna #IllegalMining #MiningMafia #maharshtra #paritikkiwal",2025-09-06T14:14:23.000Z,0,0,0,https://x.com/1stIndiaNews/status/1964331348430082227
@RisingKashmir,"Zero #tolerance for #illegalmining: #OmarAbdullah
@OmarAbdullah
 @manojsinha_
@diprjk
 @Surinderch55",2025-10-16T03:41:11.000Z,0,0,0,https://x.com/RisingKashmir/status/1978667513710846255
@NewsTamilTV24x7,"நள்ளிரவில் மணல் கொள்ளை.. விரட்டி சென்ற கோட்டாட்சியர்.. ரியல் சிங்கப்பெண்..!! 

#SandTheft #Pudukkottai #Karambakkudi #MidnightRaid #TamilNews #WomenPower #IllegalMining #TamilNews #Newstamil #NewsTamil24x7",2025-10-02T11:15:56.000Z,0,0,0,https://x.com/NewsTamilTV24x7/status/1973708524183060970
@VtvGujarati,"#Debate #Mahamanthan - ખનન માફિયાઓની હિંમત ખુલી કેમ રહી છે? | VTV Digital
@golanihemant
 

#KhanijMafia #MiningMafia #IllegalMining #Gujarat #LandMafia #Corruption #GujaratPolice #VTVDigital",2025-10-09T14:10:12.000Z,0,0,0,https://x.com/VtvGujarati/status/1976289096369586317
